date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:54:39	59089/59089	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/home-countryguide.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/home-countryguide.html	(from )
17:54:40	238/238	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2024%20Apr%202023%2015:54:44%20GMT	https://golohtml.uxper.co/robots.txt		(from )
17:54:40	1150/1150	---MCZ	200	added ('OK')	image/x-icon	date:Thu,%2026%20Dec%202019%2005:59:52%20GMT	https://golohtml.uxper.co/demo/images/favicon.ico	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/favicon.ico	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:41	1177/1177	---MCZ	200	added ('OK')	text/css	date:Sun,%2009%20Feb%202020%2004:04:48%20GMT	https://golohtml.uxper.co/demo/fonts/jost/stylesheet.css	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/jost/stylesheet.css	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:41	2554/2554	---M-Z	200	added ('OK')	text/css	date:Thu,%2010%20Sep%202020%2022:47:54%20GMT	https://golohtml.uxper.co/demo/fonts/cormorant_garamond/stylesheet.css	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/fonts/cormorant_garamond/stylesheet.css	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:42	56161/56161	---MCZ	200	added ('OK')	text/css	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/fontawesome-pro/css/fontawesome.css	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/fontawesome-pro/css/fontawesome.css	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:42	89730/89730	---M-Z	200	added ('OK')	text/css	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/line-awesome/css/line-awesome.min.css	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/line-awesome/css/line-awesome.min.css	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:43	155631/155631	---MCZ	200	added ('OK')	text/css	date:Fri,%2014%20May%202021%2005:05:24%20GMT	https://golohtml.uxper.co/demo/libs/bootstrap/css/bootstrap.min.css	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/bootstrap/css/bootstrap.min.css	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:43	3347/3347	---M-Z	200	added ('OK')	text/css	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/slick/slick-theme.css	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/slick/slick-theme.css	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:43	1893/1893	---MCZ	200	added ('OK')	text/css	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/slick/slick.css	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/slick/slick.css	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:43	26225/26225	---M-Z	200	added ('OK')	text/css	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/quilljs/css/quill.bubble.css	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/quilljs/css/quill.bubble.css	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:44	9417/9417	---MCZ	200	added ('OK')	text/css	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/quilljs/css/quill.core.css	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/quilljs/css/quill.core.css	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:44	25688/25688	---M-Z	200	added ('OK')	text/css	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/quilljs/css/quill.snow.css	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/quilljs/css/quill.snow.css	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:45	10230/10230	---MCZ	200	added ('OK')	text/css	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/chosen/chosen.min.css	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/chosen/chosen.min.css	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:45	220324/220324	---MCZ	200	added ('OK')	text/css	date:Tue,%2015%20Jun%202021%2000:34:00%20GMT	https://golohtml.uxper.co/demo/css/style.css	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/css/style.css	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:46	43546/43546	---MCZ	200	added ('OK')	text/css	date:Tue,%2015%20Jun%202021%2000:14:12%20GMT	https://golohtml.uxper.co/demo/css/responsive.css	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/css/responsive.css	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:46	304436/304436	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/js/jquery-1.12.4.js	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/js/jquery-1.12.4.js	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:47	83505/83505	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2013%20May%202020%2014:16:06%20GMT	https://golohtml.uxper.co/demo/libs/popper/popper.js	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/popper/popper.js	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:47	60091/60091	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2014%20May%202021%2005:05:24%20GMT	https://golohtml.uxper.co/demo/libs/bootstrap/js/bootstrap.min.js	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/bootstrap/js/bootstrap.min.js	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:48	43898/43898	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/slick/slick.min.js	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/slick/slick.min.js	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:48	2624/2624	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/slick/jquery.zoom.min.js	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/slick/jquery.zoom.min.js	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:49	35456/35456	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/isotope/isotope.pkgd.min.js	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/isotope/isotope.pkgd.min.js	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:49	311470/311470	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/quilljs/js/quill.core.js	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/quilljs/js/quill.core.js	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:50	29123/29123	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/chosen/chosen.jquery.min.js	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/chosen/chosen.jquery.min.js	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:50	444510/444510	---MCZ	200	added ('OK')	application/javascript	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/libs/quilljs/js/quill.js	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/quilljs/js/quill.js	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:50	9034/9034	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2021%20Oct%202020%2005:38:52%20GMT	https://golohtml.uxper.co/demo/libs/waypoints/jquery.waypoints.min.js	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/libs/waypoints/jquery.waypoints.min.js	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:50	48569/48569	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Jun%202021%2000:33:18%20GMT	https://golohtml.uxper.co/demo/js/main.js	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/js/main.js	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:51	63884/63884	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/city-details-1.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/city-details-1.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:52	58934/58934	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/home-restaurant.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/home-restaurant.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:52	69272/69272	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/home-business.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/home-business.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:52	43449/43449	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/home-cityguide.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/home-cityguide.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:52	70154/70154	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/home-workspaces.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/home-workspaces.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:53	66697/66697	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/home-healthmedical.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/home-healthmedical.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:53	63098/63098	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/ex-half-map-1.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/ex-half-map-1.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:53	62061/62061	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/ex-half-map-2.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/ex-half-map-2.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:53	62442/62442	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/city-details-2.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/city-details-2.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:54	59369/59369	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/city-details-3.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/city-details-3.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:54	67023/67023	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/single-1.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/single-1.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:54	66754/66754	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/single-2.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/single-2.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:54	66577/66577	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/single-3.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/single-3.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:54	67017/67017	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/bk-booking-form.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/bk-booking-form.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:55	73274/73274	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/bk-enquiry-form.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/bk-enquiry-form.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:55	72528/72528	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/bk-affiliate-link.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/bk-affiliate-link.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:55	72736/72736	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/bk-banner-ads.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/bk-banner-ads.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:55	38183/38183	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/about-us.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/about-us.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:56	35143/35143	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/faqs.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/faqs.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:56	39200/39200	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/app-landing.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/app-landing.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:56	37274/37274	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/contact-us.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/contact-us.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:56	73859/73859	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/add-place.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/add-place.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:57	39488/39488	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/pricing-plan.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/pricing-plan.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:57	41898/41898	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/pricing-checkout.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/pricing-checkout.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:57	41227/41227	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/shop.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/shop.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:57	42902/42902	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/shop-detail.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/shop-detail.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:57	44895/44895	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/blog-fullwidth.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/blog-fullwidth.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:58	44829/44829	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/blog-right-sidebar.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/blog-right-sidebar.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:58	45981/45981	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/blog-detail.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/blog-detail.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:58	45412/45412	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/owner-dashboard.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/owner-dashboard.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:58	53871/53871	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/owner-page.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/owner-page.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:59	4780/4780	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Jan%202021%2018:19:16%20GMT	https://golohtml.uxper.co/demo/construction.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/construction.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:59	4674/4674	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Jan%202021%2018:19:14%20GMT	https://golohtml.uxper.co/demo/coming-soon.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/coming-soon.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:54:59	32873/32873	---MCZ	200	added ('OK')	text/html	date:Wed,%2016%20Jun%202021%2017:34:00%20GMT	https://golohtml.uxper.co/demo/404.html	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/404.html	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:00	5095/5095	---M--	200	added ('OK')	image/png	date:Sun,%2009%20Feb%202020%2004:04:50%20GMT	https://golohtml.uxper.co/demo/images/assets/logo.png	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/assets/logo.png	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:00	117764/117764	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Oct%202020%2023:56:46%20GMT	https://golohtml.uxper.co/demo/images/bg/bg-hero-5.jpeg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/bg/bg-hero-5.jpg	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:00	160916/160916	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2022:54:00%20GMT	https://golohtml.uxper.co/demo/images/bg/bg-hero-4.jpeg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/bg/bg-hero-4.jpg	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:01	125196/125196	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Oct%202020%2023:57:16%20GMT	https://golohtml.uxper.co/demo/images/bg/bg-hero-6.jpeg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/bg/bg-hero-6.jpg	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:02	18460/18460	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2022:18:40%20GMT	https://golohtml.uxper.co/demo/images/explore-01.jpeg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/explore-01.jpg	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:02	158018/158018	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2022:50:28%20GMT	https://golohtml.uxper.co/demo/images/explore-05.jpg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/explore-05.jpg	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:02	14763/14763	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2022:20:24%20GMT	https://golohtml.uxper.co/demo/images/explore-02.jpg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/explore-02.jpg	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:02	18380/18380	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Sep%202020%2022:21:26%20GMT	https://golohtml.uxper.co/demo/images/explore-04.jpeg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/explore-04.jpg	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:02	127455/127455	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2021:52:38%20GMT	https://golohtml.uxper.co/demo/images/listing/01.jpg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/listing/01.jpg	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:02	20454/20454	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2017:46:20%20GMT	https://golohtml.uxper.co/demo/images/avatars/male-3.jpg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/avatars/male-3.jpg	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:03	107194/107194	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2021:55:32%20GMT	https://golohtml.uxper.co/demo/images/listing/02.jpg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/listing/02.jpg	(from https://golohtml.uxper.co/demo/home-countryguide.html)
17:55:03	16926/16926	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20May%202020%2017:45:36%20GMT	https://golohtml.uxper.co/demo/images/avatars/male-2.jpg	C:/Users/awadi/OneDrive/Bureau/IA_School_M2/ProjetIA/Zara%20Second%20Life/golohtml.uxper.co/demo/images/avatars/male-2.jpg	(from https://golohtml.uxper.co/demo/home-countryguide.html)
